parm_i,parm_j,v
c.indp1#c.indf1#c.FD_temp1,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_temp1,_cons,.0015126270099347
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp1,-.000026689984748
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp2,7.26807734715e-07
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp3,-5.87367289914e-11
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp4,-1.06288732660e-12
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp1,1.28113727393e-15
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp2,-4.11334813192e-17
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp3,4.71568386572e-21
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp4,6.92484831090e-23
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip1,1.91149339633e-09
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip2,-1.02453708685e-11
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip1,5.82448621806e-21
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip2,4.34908773576e-23
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_hdd20_TINVtemp1,-1.27810718400e-11
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_cdd20_TINVtemp1,-1.18845389543e-10
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_hdd20_TINVtemp2,6.43196664316e-13
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_cdd20_TINVtemp2,2.17307674149e-12
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_hdd20_TINVtemp1,9.36055790613e-22
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_cdd20_TINVtemp1,6.16099407437e-21
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_hdd20_TINVtemp2,-4.82984755838e-23
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_cdd20_TINVtemp2,-1.22639095352e-22
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-.0000839226638463
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,-.0000936480304502
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,3.85664810359e-15
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,7.20185226679e-16
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-5.51066043489e-06
