parm_i,parm_j,v
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-3.98649029295e-15
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-5.39948967355e-06
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,1.99226224776e-07
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,.0000138945781548
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-4.97891241194e-07
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,2.71106496919e-16
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-1.78398430018e-17
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-1.58968162714e-15
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,6.58639053366e-17
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_yeartemp1,8.94056138551e-09
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_yeartemp2,-2.49882506082e-10
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_yeartemp1,-1.39338714097e-18
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_yeartemp2,3.45701018933e-20
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,2.69772474772e-09
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-9.96905768618e-11
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-6.94975576979e-09
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,2.49182264866e-10
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-1.84442316226e-19
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,8.50752627673e-21
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,8.20975310136e-19
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-3.21951423502e-20
c.indp1#c.indf1#c.FD_temp2,DumIncG1F1P1,-.0006354324688572
c.indp1#c.indf1#c.FD_temp2,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_temp2,DumIncG1F1P2,-1.08870855847e-13
c.indp1#c.indf1#c.FD_temp2,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_temp2,_cons,-.00001977995022
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp1,-8.15269243980e-14
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp2,2.82170231928e-15
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp1,.0105962771252844
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp2,-.0002261187939365
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_precip1,-5.37827548674e-13
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_precip2,2.79093591922e-10
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_precip1,.0475010416765908
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_precip2,-104.3765521491313
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,1.61254682172e-13
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,-4.13980308728e-13
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-.0407621737493654
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,.0369984790347188
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-3.28695139248e-14
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,1.25918019943e-15
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,1.22289985865e-14
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-3.63617119953e-16
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,.0000521464262292
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-4.18430933685e-06
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-.001603779399385
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,.0000529825835139
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_yeartemp1,3.99255613494e-17
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_yeartemp2,-1.28817549518e-18
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_yeartemp1,-5.30854606086e-06
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_yeartemp2,1.13307411136e-07
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,1.63742283422e-17
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-6.88117121944e-19
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-2.95674198052e-18
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,8.84959695779e-20
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-2.50564099455e-08
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,2.11062075896e-09
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,8.02321879063e-07
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-2.65774626372e-08
c.indp2#c.indf1#c.FD_temp1,DumIncG1F1P1,-5.51182722294e-12
c.indp2#c.indf1#c.FD_temp1,o.DumIncG2F1P1,0
c.indp2#c.indf1#c.FD_temp1,DumIncG1F1P2,.5993586169331392
c.indp2#c.indf1#c.FD_temp1,o.DumIncG2F1P2,0
c.indp2#c.indf1#c.FD_temp1,_cons,.0005440464731539
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp1,1.96586214559e-15
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp2,-6.69263562393e-17
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp1,-.0002261187939365
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp2,5.07189388475e-06
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip1,1.27040645336e-14
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip2,-7.63130823451e-12
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip1,-.0018668968021318
