parm_i,parm_j,v
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp3,4.07710515088e-26
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp4,-5.47115484584e-28
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip1,-6.61599562710e-07
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip2,.0002860234961875
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip1,-9.05080642279e-23
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip2,8.88577771418e-18
c.indp1#c.indf1#c.FD_temp2,_cons,-2.70617248303e-10
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp1,-3.65915525668e-12
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp2,-3.00120557079e-13
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp3,2.56781654523e-14
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp4,-4.40026526518e-16
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp1,-4.17518105682e-25
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp2,5.54900805923e-26
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp3,-2.32984026421e-27
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp4,3.11548674298e-29
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_precip1,7.59957705020e-09
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_precip2,-.0000253407845242
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_precip1,-7.14528846779e-22
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_precip2,1.33666804037e-18
c.indp1#c.indf1#c.FD_temp3,_cons,-2.40937715128e-12
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp1,1.27498086374e-13
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp2,1.88017276060e-15
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp3,-4.40026526518e-16
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp4,8.84504308423e-18
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp1,6.19033957041e-27
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp2,-7.88606827449e-28
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp3,3.28118322560e-29
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp4,-4.37914777468e-31
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_precip1,8.87221246810e-11
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_precip2,5.08297541083e-07
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_precip1,1.31889867012e-23
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_precip2,-3.04409696883e-20
c.indp1#c.indf1#c.FD_temp4,_cons,1.21571880430e-13
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp1,4.79222818656e-23
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp2,6.44245871997e-24
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp3,-4.17518105682e-25
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp4,6.19033957041e-27
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp1,7.01404301005e-07
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp2,-1.61846370173e-08
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp3,-4.28348448085e-10
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp4,1.28373730367e-11
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_precip1,-1.92289604295e-19
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_precip2,4.16050355380e-16
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_precip1,.0002709011825766
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_precip2,-.4930308046915444
c.indp2#c.indf1#c.FD_temp1,_cons,-5.03097414562e-08
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp1,-3.67126804532e-24
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp2,-9.48320045625e-25
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp3,5.54900805923e-26
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_temp4,-7.88606827449e-28
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp1,-1.61846370173e-08
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp2,8.89458376931e-10
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp3,-1.92516548059e-11
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_temp4,1.42048963545e-13
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip1,2.47108884556e-20
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_precip2,-3.92339079369e-17
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip1,.0000232397564903
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip2,.0102554445519082
c.indp2#c.indf1#c.FD_temp2,_cons,1.30783382383e-09
c.indp2#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp1,1.18787866667e-25
c.indp2#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp2,4.07710515088e-26
c.indp2#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp3,-2.32984026421e-27
c.indp2#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp4,3.28118322560e-29
c.indp2#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp1,-4.28348448085e-10
c.indp2#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp2,-1.92516548059e-11
c.indp2#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp3,2.13758305689e-12
c.indp2#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp4,-3.86688604698e-14
c.indp2#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_precip1,-9.59048274856e-22
c.indp2#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_precip2,1.23208320397e-18
c.indp2#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_precip1,-2.36457026169e-06
c.indp2#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_precip2,.0021432212786874
c.indp2#c.indf1#c.FD_temp3,_cons,1.70614837559e-11
c.indp2#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp1,-1.45214328669e-27
c.indp2#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp2,-5.47115484584e-28
c.indp2#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp3,3.11548674298e-29
c.indp2#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp4,-4.37914777468e-31
c.indp2#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp1,1.28373730367e-11
c.indp2#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp2,1.42048963545e-13
c.indp2#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp3,-3.86688604698e-14
c.indp2#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp4,7.68652049975e-16
c.indp2#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_precip1,1.25379349121e-23
c.indp2#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_precip2,-1.40573013306e-20
c.indp2#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_precip1,4.73069415146e-08
c.indp2#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_precip2,-.0000550113446963
c.indp2#c.indf1#c.FD_temp4,_cons,-6.62076968129e-13
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp1,3.53820222440e-06
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp2,-6.61599562710e-07
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp3,7.59957705020e-09
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp4,8.87221246810e-11
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp1,-1.92289604295e-19
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp2,2.47108884556e-20
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp3,-9.59048274856e-22
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp4,1.25379349121e-23
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip1,1.540870843173528
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip2,-2729.49905692831
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip1,-1.78801510128e-16
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip2,1.09970952623e-14
c.indp1#c.indf1#c.FD_precip1,_cons,.0002050569362717
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp1,.0076558336008987
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp2,.0002860234961875
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp3,-.0000253407845242
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp4,5.08297541083e-07
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp1,4.16050355380e-16
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp2,-3.92339079369e-17
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp3,1.23208320397e-18
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp4,-1.40573013306e-20
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip1,-2729.49905692831
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip2,7171399.331464078
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip1,3.77778433053e-13
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip2,-1.73993685071e-10
c.indp1#c.indf1#c.FD_precip2,_cons,-.0954004371045705
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp1,3.21237092469e-19
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp2,-9.05080642279e-23
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp3,-7.14528846779e-22
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp4,1.31889867012e-23
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp1,.0002709011825766
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp2,.0000232397564903
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp3,-2.36457026169e-06
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp4,4.73069415146e-08
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip1,-1.78801510128e-16
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip2,3.77778433053e-13
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip1,62.99193503835934
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip2,-93900.78825165733
c.indp2#c.indf1#c.FD_precip1,_cons,.0001198002883614
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp1,-8.15467869106e-16
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp2,8.88577771418e-18
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp3,1.33666804037e-18
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp4,-3.04409696883e-20
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp1,-.4930308046915444
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp2,.0102554445519082
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp3,.0021432212786874
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp4,-.0000550113446963
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip1,1.09970952623e-14
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip2,-1.73993685071e-10
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip1,-93900.78825165733
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip2,243559633.3357074
c.indp2#c.indf1#c.FD_precip2,_cons,-.2971049904466923
_cons,c.indp1#c.indf1#c.FD_temp1,1.69297629397e-09
_cons,c.indp1#c.indf1#c.FD_temp2,-2.70617248303e-10
_cons,c.indp1#c.indf1#c.FD_temp3,-2.40937715128e-12
_cons,c.indp1#c.indf1#c.FD_temp4,1.21571880430e-13
_cons,c.indp2#c.indf1#c.FD_temp1,-5.03097414562e-08
_cons,c.indp2#c.indf1#c.FD_temp2,1.30783382383e-09
_cons,c.indp2#c.indf1#c.FD_temp3,1.70614837559e-11
_cons,c.indp2#c.indf1#c.FD_temp4,-6.62076968129e-13
_cons,c.indp1#c.indf1#c.FD_precip1,.0002050569362717
_cons,c.indp1#c.indf1#c.FD_precip2,-.0954004371045705
_cons,c.indp2#c.indf1#c.FD_precip1,.0001198002883614
_cons,c.indp2#c.indf1#c.FD_precip2,-.2971049904466923
_cons,_cons,1.53180675090e-07
